station,time,From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,RH,WS,WD,SR,BP,AT,RF,TOT-RF,latitude,longitude
"Rohini, Delhi - DPCC",2022-01-17 03:30:00,2022-01-17 03:00:00,2022-01-17 04:00:00,191.25,309.5,13.32,13.65,26.92,78.5,,0.9,2.88,,,92.0,0.58,169.25,3.45,995.88,8.65,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-17 04:30:00,2022-01-17 04:00:00,2022-01-17 05:00:00,193.25,302.0,15.73,11.55,27.25,78.53,,0.9,6.47,1.0,2.8,89.55,0.9,280.62,3.17,995.68,8.97,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-17 05:30:00,2022-01-17 05:00:00,2022-01-17 06:00:00,187.5,288.75,18.3,11.97,30.1,81.22,,0.8,5.35,,,89.47,0.88,285.45,3.15,995.67,9.03,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-17 06:30:00,2022-01-17 06:00:00,2022-01-17 07:00:00,187.0,286.25,23.77,14.07,37.9,81.82,,0.8,3.2,,,87.97,0.68,217.8,3.35,996.1,9.22,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-17 07:30:00,2022-01-17 07:00:00,2022-01-17 08:00:00,184.5,299.0,17.35,19.57,37.12,82.7,,0.78,3.62,,,83.68,1.1,145.15,9.05,996.7,9.45,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-17 08:30:00,2022-01-17 08:00:00,2022-01-17 09:00:00,163.25,234.75,9.7,16.55,26.23,83.8,,0.67,6.97,,,80.72,1.15,150.15,50.58,997.55,9.65,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-17 09:30:00,2022-01-17 09:00:00,2022-01-17 10:00:00,151.25,208.75,10.23,17.1,27.27,85.75,,0.72,9.12,,,76.7,1.18,145.97,89.95,998.73,10.32,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-17 10:30:00,2022-01-17 10:00:00,2022-01-17 11:00:00,162.25,230.0,10.75,21.88,32.88,88.57,,0.8,11.65,,,70.75,0.68,251.05,177.3,998.83,11.5,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-17 11:30:00,2022-01-17 11:00:00,2022-01-17 12:00:00,180.25,257.5,11.1,20.38,31.48,93.6,,1.1,18.45,,,62.57,0.5,185.45,310.35,998.35,13.35,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-17 12:30:00,2022-01-17 12:00:00,2022-01-17 13:00:00,200.0,291.25,8.28,26.8,35.05,93.72,,1.0,24.07,,,57.38,1.43,251.55,325.15,997.73,14.57,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-17 13:30:00,2022-01-17 13:00:00,2022-01-17 14:00:00,213.25,332.25,6.88,23.68,30.5,94.75,,0.97,28.4,,,60.03,1.6,331.65,209.75,996.73,13.98,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-17 14:30:00,2022-01-17 14:00:00,2022-01-17 15:00:00,222.75,334.0,5.28,27.15,32.35,96.45,,1.0,33.2,,,60.73,0.8,249.5,214.52,996.02,14.55,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-17 15:30:00,2022-01-17 15:00:00,2022-01-17 16:00:00,247.25,377.5,5.83,38.57,44.48,97.78,,1.1,34.1,,,60.33,0.57,53.8,147.05,995.6,14.88,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-17 16:30:00,2022-01-17 16:00:00,2022-01-17 17:00:00,270.75,440.25,4.62,42.58,47.25,99.7,,1.22,31.38,,,63.58,0.85,259.0,91.25,995.6,14.65,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-17 17:30:00,2022-01-17 17:00:00,2022-01-17 18:00:00,279.5,433.25,3.55,40.32,43.88,101.98,,1.33,21.07,,,72.35,1.4,322.8,22.27,995.9,13.12,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-17 18:30:00,2022-01-17 18:00:00,2022-01-17 19:00:00,300.25,476.0,14.25,46.25,60.58,105.5,,1.57,7.67,,,82.5,1.35,291.85,3.2,996.25,11.57,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-17 19:30:00,2022-01-17 19:00:00,2022-01-17 20:00:00,345.5,548.0,45.35,42.8,88.0,107.05,,1.95,3.57,1.3,13.9,88.55,0.85,260.83,3.25,996.95,10.75,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-17 20:30:00,2022-01-17 20:00:00,2022-01-17 21:00:00,369.75,555.0,70.85,34.73,105.45,105.1,,1.98,3.05,1.32,13.1,89.77,0.62,211.47,3.4,997.15,10.68,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-17 21:30:00,2022-01-17 21:00:00,2022-01-17 22:00:00,304.75,488.0,38.62,31.5,70.12,105.67,,1.8,2.88,1.12,9.35,89.75,0.75,279.7,3.18,997.35,10.4,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-17 22:30:00,2022-01-17 22:00:00,2022-01-17 23:00:00,278.75,452.75,35.15,26.27,61.45,104.9,,1.6,3.18,1.1,7.95,89.73,1.23,280.85,3.12,997.55,10.6,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-17 23:30:00,2022-01-17 23:00:00,2022-01-18 00:00:00,255.25,387.0,16.93,22.52,39.35,100.72,,1.23,2.82,1.1,8.33,87.38,1.42,286.93,3.12,997.55,10.4,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-18 00:30:00,2022-01-18 00:00:00,2022-01-18 01:00:00,211.75,301.5,4.98,18.35,23.32,94.75,,1.0,3.5,,,86.33,1.05,297.38,3.05,996.9,10.35,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-18 01:30:00,2022-01-18 01:00:00,2022-01-18 02:00:00,189.0,277.25,4.67,18.8,23.45,92.0,,0.93,,,,86.42,1.43,306.48,3.02,996.58,10.1,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-18 02:30:00,2022-01-18 02:00:00,2022-01-18 03:00:00,211.5,325.75,3.6,9.8,13.4,83.9,,0.8,5.35,,,88.57,1.48,290.77,3.15,996.05,9.88,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-18 03:30:00,2022-01-18 03:00:00,2022-01-18 04:00:00,186.0,258.5,2.45,10.78,13.25,84.85,,0.8,6.33,,,87.53,1.27,308.6,3.07,995.52,9.7,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-18 04:30:00,2022-01-18 04:00:00,2022-01-18 05:00:00,204.25,296.5,3.3,11.95,15.22,84.03,,0.8,4.85,,,88.93,1.05,286.98,3.1,994.92,9.75,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-18 05:30:00,2022-01-18 05:00:00,2022-01-18 06:00:00,213.75,294.75,3.97,13.7,17.68,89.92,,0.8,11.55,,,83.72,0.93,258.75,3.18,994.78,9.82,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-18 06:30:00,2022-01-18 06:00:00,2022-01-18 07:00:00,244.0,339.25,3.75,12.1,15.82,91.05,,0.8,14.68,,,82.02,1.05,258.15,3.2,994.88,9.72,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-18 07:30:00,2022-01-18 07:00:00,2022-01-18 08:00:00,260.25,347.75,4.38,11.45,15.72,93.72,,0.88,13.93,,,81.92,1.4,288.4,8.28,995.53,9.62,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-18 08:30:00,2022-01-18 08:00:00,2022-01-18 09:00:00,268.75,365.75,5.95,11.2,17.05,92.52,,0.88,13.3,,,80.42,1.67,283.48,32.05,995.92,9.8,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-18 09:30:00,2022-01-18 09:00:00,2022-01-18 10:00:00,256.25,354.5,5.15,8.8,13.93,88.35,,0.75,15.2,,,77.88,1.57,261.75,82.85,996.45,10.05,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-18 10:30:00,2022-01-18 10:00:00,2022-01-18 11:00:00,250.0,354.25,4.53,8.12,12.68,84.88,,0.7,17.18,,,74.72,1.88,294.18,115.2,996.75,10.62,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-18 11:30:00,2022-01-18 11:00:00,2022-01-18 12:00:00,216.0,292.25,5.12,7.55,12.7,79.25,,0.65,18.12,,,72.32,1.68,266.15,207.25,996.3,11.12,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-18 12:30:00,2022-01-18 12:00:00,2022-01-18 13:00:00,177.5,233.5,5.35,6.12,11.47,78.55,,0.6,19.15,,,64.25,1.93,298.5,355.82,995.15,13.15,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-18 13:30:00,2022-01-18 13:00:00,2022-01-18 14:00:00,178.5,239.75,5.45,8.07,13.55,79.93,,0.62,22.72,,,59.35,1.85,283.55,405.55,994.27,14.48,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-18 14:30:00,2022-01-18 14:00:00,2022-01-18 15:00:00,173.0,222.0,5.58,6.65,12.25,77.62,,0.6,24.0,,,60.35,1.78,280.12,319.88,993.62,14.62,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-18 15:30:00,2022-01-18 15:00:00,2022-01-18 16:00:00,154.0,199.75,4.6,4.72,9.38,76.97,,0.6,23.15,,,64.1,1.98,279.32,225.68,993.22,14.07,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-18 16:30:00,2022-01-18 16:00:00,2022-01-18 17:00:00,134.25,178.25,3.88,7.65,11.52,77.67,,0.6,23.35,,,67.45,2.35,285.0,106.65,993.38,13.53,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-18 17:30:00,2022-01-18 17:00:00,2022-01-18 18:00:00,140.0,185.75,2.7,10.77,13.47,79.45,,0.62,17.82,,,75.7,2.15,287.35,19.48,992.9,11.8,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-18 18:30:00,2022-01-18 18:00:00,2022-01-18 19:00:00,156.75,222.25,7.77,21.07,28.83,85.17,,0.8,7.17,,,82.08,1.1,251.2,3.27,992.85,10.75,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-18 19:30:00,2022-01-18 19:00:00,2022-01-18 20:00:00,191.75,279.25,24.7,24.4,49.0,87.23,,1.12,3.87,,,83.8,0.6,213.0,3.35,993.27,10.57,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-18 20:30:00,2022-01-18 20:00:00,2022-01-18 21:00:00,203.25,302.75,18.18,22.6,40.83,91.6,,1.3,3.25,,,87.97,0.95,286.05,3.17,993.9,9.93,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-18 21:30:00,2022-01-18 21:00:00,2022-01-18 22:00:00,204.75,287.75,8.6,15.93,24.52,90.53,,1.12,3.88,,,87.02,1.12,281.75,3.17,994.65,9.93,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-18 22:30:00,2022-01-18 22:00:00,2022-01-18 23:00:00,179.5,257.0,11.03,17.02,27.98,91.35,,1.07,2.95,,,89.4,0.6,268.95,3.17,994.05,9.28,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-18 23:30:00,2022-01-18 23:00:00,2022-01-19 00:00:00,178.25,273.5,27.77,16.65,44.27,90.03,,1.1,2.62,,,92.3,0.53,248.83,3.38,994.17,8.95,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-19 00:30:00,2022-01-19 00:00:00,2022-01-19 01:00:00,179.25,300.75,27.3,17.25,44.42,94.03,,1.07,2.92,,,94.9,0.7,191.9,3.48,994.08,9.03,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-19 01:30:00,2022-01-19 01:00:00,2022-01-19 02:00:00,178.5,312.5,11.8,15.53,27.33,94.65,,0.92,,,,92.88,1.0,280.28,3.2,993.9,9.43,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-19 02:30:00,2022-01-19 02:00:00,2022-01-19 03:00:00,173.5,308.75,3.4,6.8,10.2,94.5,,0.9,13.45,,,87.67,1.87,292.52,3.08,993.85,9.7,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-19 03:30:00,2022-01-19 03:00:00,2022-01-19 04:00:00,173.5,316.0,2.32,5.35,7.67,88.33,,0.9,16.35,,,85.65,1.85,296.6,3.07,993.45,9.75,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-19 04:30:00,2022-01-19 04:00:00,2022-01-19 05:00:00,180.0,301.25,2.55,4.47,7.05,87.0,,0.88,19.1,,,84.88,2.2,293.78,3.07,993.15,9.8,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-19 05:30:00,2022-01-19 05:00:00,2022-01-19 06:00:00,185.0,288.75,2.45,4.42,6.88,88.12,,0.8,19.9,,,84.9,2.2,292.85,3.1,993.08,9.82,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-19 06:30:00,2022-01-19 06:00:00,2022-01-19 07:00:00,175.25,265.25,2.75,4.75,7.55,85.82,,0.8,19.8,,,84.83,1.9,295.03,3.07,993.02,9.65,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-19 07:30:00,2022-01-19 07:00:00,2022-01-19 08:00:00,162.0,239.75,4.3,7.85,12.17,86.77,,0.88,16.0,,,84.65,1.7,312.65,7.95,993.52,9.72,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-19 08:30:00,2022-01-19 08:00:00,2022-01-19 09:00:00,194.5,273.25,7.05,11.45,18.45,92.72,,1.03,13.23,1.9,1.77,83.68,1.5,309.98,25.9,993.85,10.12,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-19 09:30:00,2022-01-19 09:00:00,2022-01-19 10:00:00,214.0,291.25,6.25,8.77,15.05,86.85,,0.93,13.22,1.35,2.35,80.47,1.2,251.02,68.88,994.22,10.35,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-19 10:30:00,2022-01-19 10:00:00,2022-01-19 11:00:00,178.25,232.25,4.85,8.57,13.5,85.05,,0.88,14.32,,,76.17,0.7,316.77,109.47,993.98,11.12,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-19 11:30:00,2022-01-19 11:00:00,2022-01-19 12:00:00,200.25,250.5,6.6,10.8,17.43,86.03,,0.9,17.07,,,68.53,0.65,282.88,281.35,993.52,12.8,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-19 12:30:00,2022-01-19 12:00:00,2022-01-19 13:00:00,187.25,257.75,7.15,12.93,20.1,88.1,,0.9,23.25,,,60.88,0.72,253.03,372.02,993.0,14.93,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-19 13:30:00,2022-01-19 13:00:00,2022-01-19 14:00:00,203.0,285.5,5.93,12.85,18.7,91.8,,0.7,36.25,,,56.12,1.12,286.2,392.45,991.83,16.43,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-19 14:30:00,2022-01-19 14:00:00,2022-01-19 15:00:00,198.0,271.5,5.32,10.88,16.1,86.52,,0.58,34.5,,,61.48,1.3,211.63,263.55,990.9,15.32,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-19 15:30:00,2022-01-19 15:00:00,2022-01-19 16:00:00,155.75,212.5,4.05,7.88,11.9,85.05,,0.5,34.45,,,59.72,1.05,282.78,251.32,990.05,16.77,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-19 16:30:00,2022-01-19 16:00:00,2022-01-19 17:00:00,157.25,206.0,3.38,9.3,12.65,86.5,,0.58,33.42,,,61.67,1.57,319.93,96.83,989.6,16.2,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-19 17:30:00,2022-01-19 17:00:00,2022-01-19 18:00:00,167.25,225.75,3.2,16.98,20.18,90.17,,0.65,20.55,,,74.3,1.23,303.4,15.85,989.5,13.97,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-19 18:30:00,2022-01-19 18:00:00,2022-01-19 19:00:00,187.25,270.25,7.45,29.8,37.33,92.65,,0.9,7.97,,,80.88,1.48,330.47,3.1,989.35,13.02,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-19 19:30:00,2022-01-19 19:00:00,2022-01-19 20:00:00,243.0,370.0,35.3,32.27,67.55,104.28,,1.75,6.35,1.17,10.4,86.7,0.3,163.47,3.45,990.05,11.97,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-19 20:30:00,2022-01-19 20:00:00,2022-01-19 21:00:00,326.0,489.75,57.4,32.2,89.5,108.75,,2.38,5.32,1.6,10.4,89.72,0.55,193.03,3.5,990.33,11.62,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-19 21:30:00,2022-01-19 21:00:00,2022-01-19 22:00:00,349.0,532.25,58.48,30.93,89.22,115.3,,2.33,3.73,1.73,11.5,89.83,0.53,126.33,3.47,990.15,11.78,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-19 22:30:00,2022-01-19 22:00:00,2022-01-19 23:00:00,355.25,563.5,73.45,27.38,100.98,117.6,,2.33,4.2,1.45,8.7,90.0,0.47,190.3,3.27,990.17,11.72,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-19 23:30:00,2022-01-19 23:00:00,2022-01-20 00:00:00,380.5,585.25,62.05,23.57,86.1,124.33,,2.15,21.57,1.48,9.0,89.95,0.53,276.02,3.38,989.88,11.6,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-20 00:30:00,2022-01-20 00:00:00,2022-01-20 01:00:00,359.75,550.0,41.6,25.15,66.65,122.9,,1.67,8.43,1.17,7.22,89.85,0.65,73.83,3.62,989.35,11.82,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-20 01:30:00,2022-01-20 01:00:00,2022-01-20 02:00:00,313.0,493.75,44.62,24.7,69.35,118.62,,1.37,,1.05,6.4,92.78,0.9,75.73,3.75,988.95,11.65,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-20 02:30:00,2022-01-20 02:00:00,2022-01-20 03:00:00,307.0,462.5,21.2,23.8,44.8,117.7,,1.2,3.1,1.02,6.65,95.0,0.73,97.42,3.55,988.58,11.6,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-20 03:30:00,2022-01-20 03:00:00,2022-01-20 04:00:00,317.33,464.75,14.55,21.43,35.92,112.53,,1.12,3.38,1.0,5.55,95.0,0.6,97.47,3.65,987.97,11.6,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-20 04:30:00,2022-01-20 04:00:00,2022-01-20 05:00:00,304.67,448.5,44.07,21.12,65.15,105.9,,1.2,6.62,1.0,5.0,95.0,0.62,135.07,3.75,987.42,11.6,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-20 05:30:00,2022-01-20 05:00:00,2022-01-20 06:00:00,296.33,443.0,52.17,20.4,72.55,108.72,,1.4,17.43,1.32,6.15,95.0,0.75,91.97,3.83,987.42,11.72,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-20 06:30:00,2022-01-20 06:00:00,2022-01-20 07:00:00,277.0,429.0,28.88,22.58,51.52,108.67,,1.37,6.73,1.1,6.8,95.0,0.95,117.12,3.7,987.85,11.55,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-20 07:30:00,2022-01-20 07:00:00,2022-01-20 08:00:00,261.67,424.25,40.12,21.78,61.72,114.12,,1.4,3.92,1.1,6.55,95.0,1.12,130.32,7.9,988.38,11.65,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-20 08:30:00,2022-01-20 08:00:00,2022-01-20 09:00:00,257.33,420.5,27.77,22.07,49.83,112.15,,1.25,3.6,1.1,5.6,95.0,1.1,136.5,28.62,989.0,11.53,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-20 09:30:00,2022-01-20 09:00:00,2022-01-20 10:00:00,250.67,398.25,21.3,20.22,41.5,113.62,,1.27,4.1,,,92.7,1.12,134.17,69.28,989.38,11.88,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-20 10:30:00,2022-01-20 10:00:00,2022-01-20 11:00:00,276.33,411.25,24.02,28.35,52.42,115.95,,1.33,5.8,,,84.68,1.45,115.67,180.4,989.62,13.12,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-20 11:30:00,2022-01-20 11:00:00,2022-01-20 12:00:00,328.67,464.5,20.55,36.1,56.65,124.88,,1.5,10.02,,,71.97,0.93,73.28,246.12,989.65,14.8,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-20 12:30:00,2022-01-20 12:00:00,2022-01-20 13:00:00,372.67,513.25,15.0,42.48,57.48,131.3,,1.53,20.43,,,63.3,1.2,52.62,339.48,988.47,16.57,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-20 13:30:00,2022-01-20 13:00:00,2022-01-20 14:00:00,372.33,498.25,7.47,37.42,44.93,131.48,,1.48,44.62,1.05,8.15,61.05,1.85,30.75,317.45,987.4,17.25,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-20 14:30:00,2022-01-20 14:00:00,2022-01-20 15:00:00,357.0,465.75,4.1,21.52,25.58,132.1,,1.4,49.58,1.07,8.2,65.75,2.3,24.23,236.4,986.65,16.55,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-20 15:30:00,2022-01-20 15:00:00,2022-01-20 16:00:00,361.0,480.5,3.33,17.53,20.82,128.43,,1.25,39.55,,,69.15,2.48,35.0,153.12,986.22,16.03,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-20 16:30:00,2022-01-20 16:00:00,2022-01-20 17:00:00,331.33,456.0,3.67,19.62,23.35,120.27,,1.2,26.15,,,72.7,1.9,46.53,75.78,986.08,15.6,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-20 17:30:00,2022-01-20 17:00:00,2022-01-20 18:00:00,310.0,422.5,7.65,37.62,45.3,123.3,,1.55,18.2,1.05,6.2,77.17,1.57,61.75,17.88,986.35,14.83,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-20 18:30:00,2022-01-20 18:00:00,2022-01-20 19:00:00,354.0,477.25,40.42,43.8,84.4,125.5,,2.03,27.23,1.4,9.12,82.53,1.2,110.7,3.6,986.7,13.68,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-20 19:30:00,2022-01-20 19:00:00,2022-01-20 20:00:00,346.67,477.0,52.88,41.3,94.25,125.05,,2.33,7.33,1.5,10.1,88.3,0.8,95.45,3.57,987.1,12.8,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-20 20:30:00,2022-01-20 20:00:00,2022-01-20 21:00:00,333.67,457.5,77.97,36.82,115.17,123.3,,2.6,4.17,1.65,10.62,90.0,0.42,110.15,3.52,987.68,12.18,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-20 21:30:00,2022-01-20 21:00:00,2022-01-20 22:00:00,330.0,477.0,235.88,33.32,269.18,116.2,,3.47,4.53,1.77,10.75,89.75,0.4,210.8,3.42,988.12,11.55,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-20 22:30:00,2022-01-20 22:00:00,2022-01-20 23:00:00,337.0,542.0,99.18,24.93,124.2,131.22,,3.05,26.95,1.48,12.75,94.12,0.88,319.38,3.15,988.23,11.18,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-20 23:30:00,2022-01-20 23:00:00,2022-01-21 00:00:00,387.33,610.75,172.55,19.2,191.8,129.85,,3.12,34.7,1.83,14.32,94.9,0.5,214.5,3.48,988.15,10.5,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-21 00:30:00,2022-01-21 00:00:00,2022-01-21 01:00:00,408.33,626.25,136.07,12.92,148.93,125.77,,3.13,43.55,1.88,15.12,94.9,0.78,311.57,3.22,987.85,10.4,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-21 01:30:00,2022-01-21 01:00:00,2022-01-21 02:00:00,402.33,562.25,117.35,16.07,133.45,121.55,,2.7,,1.82,15.67,94.93,0.85,336.15,3.28,988.0,10.45,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-21 02:30:00,2022-01-21 02:00:00,2022-01-21 03:00:00,321.0,434.0,6.7,18.7,25.4,101.6,,1.6,6.75,1.47,12.43,95.0,1.05,20.75,3.65,987.83,11.18,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-21 03:30:00,2022-01-21 03:00:00,2022-01-21 04:00:00,198.33,303.75,5.95,15.12,21.05,94.83,,1.48,4.12,1.02,6.5,95.0,1.58,108.35,3.7,987.58,10.75,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-21 04:30:00,2022-01-21 04:00:00,2022-01-21 05:00:00,151.67,207.5,4.4,13.43,17.85,92.88,,1.27,4.35,1.0,5.3,95.0,0.98,86.95,3.75,987.25,10.72,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-21 05:30:00,2022-01-21 05:00:00,2022-01-21 06:00:00,133.67,198.25,5.6,15.62,21.23,96.58,,1.17,3.72,1.7,4.3,95.0,0.88,167.68,3.5,987.45,10.68,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-21 06:30:00,2022-01-21 06:00:00,2022-01-21 07:00:00,140.67,210.5,7.22,17.88,25.1,100.15,,1.13,3.82,,,95.0,0.6,146.82,3.52,988.08,10.8,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-21 07:30:00,2022-01-21 07:00:00,2022-01-21 08:00:00,153.67,265.5,10.23,19.85,30.1,101.4,,1.15,4.0,1.0,4.0,95.0,1.1,189.25,5.75,988.7,10.65,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-21 08:30:00,2022-01-21 08:00:00,2022-01-21 09:00:00,158.67,272.5,13.42,26.4,39.83,101.85,,1.2,7.7,1.05,4.05,95.0,0.45,183.02,24.83,989.45,10.88,0.0,0.0,28.732528,77.11992
"Rohini, Delhi - DPCC",2022-01-21 09:30:00,2022-01-21 09:00:00,2022-01-21 10:00:00,159.67,272.5,20.93,31.6,52.65,99.22,,1.25,22.05,,,91.7,0.72,214.88,79.12,990.3,11.45,0.0,0.0,28.732528,77.11992
